log_adj,smiles,group
2.870250516,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)N(CC)CC)cc1,training
0.551397568,S1c2c(nc(SCc3nc(sc3)C)nc2N[C@@H](CO)C)NC1=O,training
1.757033096,CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,training
2.914154639,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,training
2.095074564,Clc1cc(-n2nc(cc2NC(=O)NCc2ccccc2SC=2C=Cc3n(C=2)c(nn3)-c2ccccc2SCCO)C(C)(C)C)ccc1O,training
1.696319313,FC(F)(F)c1oc(cc1)-c1n(nc(c1)CC)-c1cc2nc(n(c2cc1)CC=1C=C(C)C(=O)N(C=1)C)-c1cc(ccc1O)C(=O)N1CCCC1,training
1.434610677,Clc1ccc(cc1)C=1c2c(NC(=O)C=1C1=NN(C(=O)CCCF)C(C1)c1ccc(Cl)cc1)cccc2,training
1.039233955,Fc1nc([nH]c1-c1ccc(cc1)-c1ccc(cc1)-c1[nH]c(nc1F)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C,training
-2.189530525,ClC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(Cl)C=C1,training
2.093358314,O(C[C@@H]1CC[C@@H]2N(C1)CCN(C2)c1ncccn1)c1ccccc1,training
1.539809727,O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/CC[C@@H]([C@@H](O)C[C@@H]1O[C@@]2(NC(=O)[C@H](C[C@@H]2C)CC)[C@@H](C)[C@@H](O)[C@H]1C)C)/C,training
0.845946091,Clc1cc(ccc1Cl)C(n1ncnn1)CCN(C)C,training
0.966356273,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,training
0.512849693,Fc1ccccc1C(N1CCNCC1)Cc1ccccc1OC(F)(F)F,training
0.796691718,O=C(NO)\C=C\c1cc2c(CN(C2)Cc2ccccc2)cc1,training
0.571390158,[nH]1c2ncc3ncn(c3c2cc1)C1(CCN(CC1)Cc1cncnc1)C,training
0.541833899,O(C)c1cc(ccc1OC)C(=O)NCc1cc(ccc1)C(=O)Nc1cc2c(CCNC2)cc1,training
2.596063335,Clc1c2nc(n(c2ccc1)-c1cc(Oc2cc(S(=O)(=O)C)ccc2)ccc1)C(C)C,training
2.304530595,S(=O)(=O)(C)c1cc(Oc2cc(-n3c4c(nc3C)c(ccc4)C(F)(F)F)ccc2)cc(F)c1,training
1.258880485,CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1,training
0.658451822,CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1,training
0.077784524,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2OC[C@@H](O)C2)c1Cn1c2c(nc1NC)cccc2,training
0.957193186,s1cc(nc1)-c1ccc(cc1)[C@]1(OC)C[C@H](N(C1)C(=O)[C@@H](NC(OC1CCCC1)=O)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1,training
1.429362945,FC(F)(F)c1ccc(cc1)-c1n(nc(c1)C(F)(F)F)-c1ccc(cc1)C(O)=O,training
1.089119056,O=C(N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C)CC#N,training
2.325479393,CC(C)C1=CC=CC(C(C)C)=C1O,training
2.036232378,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC)(C)C=1O)C1CCC1)C,training
0.939658696,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,training
1.957716379,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(S(=O)(=O)N2C[C@H](O)CC2)c1Cc1ccccc1C(F)(F)F,training
2.054165085,Clc1c(NC(=O)N(C)c2ncnc(Nc3ccc(N4CCN(CC4)CC)cc3)c2)c(Cl)c(OC)cc1OC,training
0.705106131,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N1CCOCC1)C,training
-0.307906881,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=N1)C(C)C,training
1.461804178,o1nc(nc1C)-c1ccc(OCC2CN(C2)c2nnc(cc2)C)cc1,training
2.049980265,O=C(NCCC(c1ccccc1)c1ccccc1)Cc1cccnc1,training
2.457342477,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,training
0.955366419,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(C4CC4)C1=O)ccnc3)cccc2)CC,training
1.602470992,Clc1cc2nccc(NCCNCCC[C@@H](C)[C@H]3CC[C@H]4[C@H]5[C@H](C[C@H](OC(=O)C)[C@]34C)[C@@]3([C@@H](C[C@H](N(C)C)CC3)C[C@H]5OC(=O)C)C)c2cc1,training
1.79342929,Clc1ccc(cc1)[C@@H](N1S(=O)(=O)C(n2c(C1)cnc2)COC(C)C)C,training
2.17986125,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CCCO)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
1.065567532,Clc1cc(NS(=O)(=O)c2cc3CCC(=O)Nc3cc2N[C@H](CO)C)ccc1C,training
2.399801402,O(c1ccc(NC(=O)N2CCN(CC2)c2ncnc3c2cc(OCCOC)c(OCCOC)c3)cc1)c1ccccc1,training
1.395688926,S1(=O)(=O)CCN(CC1)Cc1nc(ccc1F)-c1ccc(cc1)CN1CC(=O)N(CC(C)C)C1=O,training
-0.075863411,Clc1cnc(nc1OC)Nc1ccc(cc1OC)C(=O)N1CCOCC1,training
1.065080276,Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(CC1)C,training
1.576828505,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccc(cc1)-c1ccccc1,training
1.615245746,CCNC1=NC(SC)=NC(NC(C)C)=N1,training
1.140221458,s1cccc1C1=NN(CC2CCC2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OCC(=O)N)cc2,training
0.755394978,Fc1ccccc1C1=NCC(=O)N(c2c1cc([N+](=O)[O-])cc2)C,training
0.92656813,FC(F)(F)C(C)c1ccc(cc1)-c1ncc(cc1)C#N,training
-0.116548054,O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CC[C@H]2NC(=O)c1ccc(cc1)C(C)(C)C)CC1CC1,training
1.880862483,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CCC(C)(C)C)C,training
2.503534969,Fc1cc(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)c2ncccc2c1,training
2.34414086,Clc1cccc([C@@H]2[C@@]3(c4c(NC3=O)cc(Cl)cc4)[C@@H](N[C@H]2C(=O)N[C@@H]2C[C@H](O)CC2)CC(C)(C)C)c1F,training
0.841735974,Clc1cc(Cl)ccc1S(=O)(=O)Nc1cc(ccc1Oc1ccc(cc1OC)CC(O)=O)C(=O)NCCCC,training
0.52015509,Ic1cc(F)c(NC2=C(C)C(=O)N3C(CCC3)=C2C(=O)NOCCO)cc1,training
1.50751306,s1c2cc(ccc2nc1C(=O)N(Cc1cc(OC)ccc1)CCN(C)C)-c1cn[nH]c1,training
1.180732663,OC1=CC=C(C=C1)[N+]([O-])=O,training
0.440773648,Ic1cc(F)c(NC=2C3=C(N=CN(C[C@@H](O)CO)C3=O)N(C)C(=O)C=2C)cc1,training
0.713856437,O=C1N(Cc2ccccc2C#N)C(=NC=C1c1cc[nH]c1)N1C[C@H](N)CCC1,training
0.531843888,O=C(NO)\C=C\c1cc2c(CN(C2)CCc2c3n(nc2)C=CC=C3)cc1,training
1.000804745,s1cc(cc1)C1=NN(CCC2CC2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(NS(=O)(=O)C)cc2,training
0.226576776,O1[C@H](C)[C@@H](O)[C@@H](O)[C@@H]1n1cc(c2c1ncnc2NCC(=O)NC1CC1)-c1ccccc1,training
1.865734169,Fc1cc2c(cc(cc2)C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)Nc2ccncc2)cc1,training
0.831198284,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(O)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
0.887622529,O[C@H](CC)c1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2,training
2.139832936,S(=O)(=O)(NN1C[C@@H](N(CCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)Cc1cccnc1,training
0.2369246,O(C(C)(C)C)C(=O)N[C@H]1C[C@H](n2c3c4cc[nH]c4ncc3nc2)CC1,training
0.312655541,CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,training
1.796222103,n1nnn(Cc2ccccc2)c1C(N1CCCN(CC1)C1CCC1)c1ccc(cc1)Cn1nccc1,training
1.21481487,CC12CCC3C(=CCC4=C3C=CC(O)=C4)C1CCC2=O,training
2.322725721,S(=O)(=O)(N1CCC2(OCC(=O)N(C2)C2CC2)CC1)c1ccc(cc1)-c1cc2c(cc1)cncc2,training
1.458022446,CCOC1=CC2=CC=CC=C2OC1=O,training
0.977367039,O=C1NC(=Nc2c1cc(cc2)-c1cn[nH]c1)[C@@H]1CNC[C@H]1c1ccccc1,training
1.371573854,O1CCc2cc(ccc12)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
1.638049311,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(CCC2)C=1O)CCC(C)(C)C)C,training
-1.359307168,O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
1.017080275,Ic1cc(F)c(Nc2n(C)c(cc2C(=O)NOCCO)C(=O)C)cc1,training
0.801997184,FC1COCCC1N[C@H]1C[C@@](CC1)(C(C)C)C(=O)N1[C@H]2C[C@H](N(C2)C(=O)CC2CCCC2)C1,training
1.966619552,Clc1ccc(cc1)C[C@@H](NC(=O)[C@@H]1NCc2c(C1)cccc2)C(=O)N1CCC(CC1)(Cn1ncnc1)C1CCCCC1,training
2.382396995,s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)NC(=O)CCC)cc1,training
1.877239032,FC(F)(F)CCCn1c2c(nc1CN1c3c(N(C4CC4)C1=O)ccnc3)cccc2,training
0.7941238,Fc1c2c(N=C(N(C2=O)c2ccccc2)[C@@H](Nc2ncnc3[nH]cnc23)CC)ccc1,training
1.859571406,Clc1cc2nccc(N3CCN(CC3)Cc3cc(ccc3O)\C=C\C(=O)c3ccc(OC)cc3OC)c2cc1,training
0.56859531,O=C1N(N(C)C(C)=C1N(C)C)c1ccccc1,training
1.406283611,S(=O)(=O)(NN1C[C@H](N(CCCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,training
1.396080466,CCNC1=CC=CC=C1,training
1.652163075,CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1,training
2.305753291,COC1=CC(CCC(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O,training
1.423208192,[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,training
1.564187338,Clc1ccccc1-c1sc(Nc2nc(ccc2)C)c(c1)C(=O)N,training
2.756137104,CCCCCCCCCCCCN1CCCCCC1=O,training
2.24160865,ClC=1C=Cc2n(C=1)c(C(=O)NCc1ccc(cc1)-c1ccccc1)c(n2)CC,training
1.023366474,S(=O)(=O)(NN1C[C@@H](N(CCCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,training
0.884489383,O(C)c1cc2c(N(CCC2O)c2nc(nc3c2cccc3)C)cc1,training
1.925446244,O(CCN1CCCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OCCOC,training
1.581354193,O[C@@H]1[C@H](c2c(NC1(C)C)c(cc(-c1c3[nH]ccc3ccc1)c2C#N)C)C,training
1.019462559,Clc1cc(-n2c(C)c(nc2C)C(=O)Nc2nc(ccc2)C)ccc1Cl,training
1.431937575,Clc1c(cccc1Cl)CN1C=CN2C1=NC(N1CCOCC1)=CC2=O,training
1.068911436,O1c2c(N(CCCOC)C(=O)C1CCC)cc(cc2)-c1c(nc(nc1N)N)CC,training
0.508221238,[nH]1c2ncc3nc(n(c3c2cc1)C1CCN(CC1)CCC#N)C,training
1.052926052,Clc1cc(Nc2nc(NC3CCOCC3)c(cn2)C(=O)NC2CCN(CC2)C)cc(Cl)c1,training
1.543084454,Brc1ccc(cc1)C(N)C(=O)N1CCN(CC1)c1cc2c([nH]nc2)cc1,training
1.772694193,OC(=O)c1n(c2c(c1)cc(NC(=O)C(NC(=O)c1cc3n(C)c(c(c3cc1)C1CCCCC1)-c1ncccc1)(C)C)cc2)C,training
1.200138576,O1CCN(CC1)Cc1ccc(cc1)C#Cc1ccc(cc1)C(=O)N[C@@H]([C@H](O)C)C(=O)NO,training
2.975309482,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,training
0.477118093,Ic1cc(F)c(Nc2n(C)c(C(=O)C)c(F)c2C(=O)NOC[C@H](O)CO)cc1,training
2.160378279,O(c1c2CCNc2ccc1)c1ccc(NC(=O)N2CCN(CC2)c2ncnc3c2cc(OCCOC)c(OCCOC)c3)cc1,training
2.047940046,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O,training
0.289130441,Ic1cc(F)c(NC=2C3=C(N=CN(C[C@H](O)CO)C3=O)N(C)C(=O)C=2F)cc1,training
0.104350228,FC(F)(F)Oc1ccc(cc1)C=1N=C2C(=NC(=O)N(C)C2=O)N(N=1)C,training
1.328107741,Clc1cc2c(NC(O[C@]2(C#CC2CC2)C(F)(F)F)=O)cc1,training
0.516040079,Fc1cccc(OC)c1CC(N1CCNCC1)c1ccccc1,training
0.839586612,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CC1CCCCC1)C,training
1.838271495,Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCCC2CCCN2CC(CCC2)CO)cc1,training
1.938221881,Clc1c2n(nc1C(=O)N1CCC3(OCC4(CC4)CO3)CC1)C(=CC(=C2)C1CC1)C(F)(F)F,training
0.784025325,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC1CCCCC1)C,training
1.041548451,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)CS(=O)(=O)C,training
1.530695397,O(CCCN1CCN(CC1)C)c1ccc(cc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
1.910935181,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccccc1,training
2.405636513,O=C(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,training
1.168729206,O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1ccncc1)/C,training
1.742496095,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,training
0.562320318,O[C@H](C)c1nc2c(n1C1CCC(CC1)CC#N)c1cc[nH]c1nc2,training
0.838848524,o1ncc(c1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
0.584261579,O1CC(Cc2cc(ccc12)C(=O)NC1CC1)c1[nH]c2cc(ccc2n1)-c1nc(ncc1)N,training
0.652039615,FC(F)(F)c1ccc(cc1)-c1ccccc1C(=O)Nc1cc2cc(n(c2cc1)C)C(=O)N[C@H](C(=O)N(Cc1ccccc1)C)c1ccccc1,training
0.905501674,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)c1ccccc1)C,training
1.167121644,Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2ccc(S(=O)(=O)C)cc2)CC1,training
1.461665186,OCCN(Cc1ccc(cc1)\C=C\C(=O)NO)CCc1c2c([nH]c1)cccc2,training
-1.025859034,Clc1ccc(nc1)NC(=O)[C@H]1CN(C[C@@H]1C(=O)Nc1ccc(N2C=CC=CC2=O)cc1F)C(OC)=O,training
2.145619124,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,training
1.298024927,S1\C(=C/c2cc(n(c2C)-c2ccc(cc2)C)C)\C(=O)NC1=O,training
1.610871809,COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,training
2.007054936,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC(C)C)(CC)C=1O)C1CCCC1)C,training
-0.14179444,O1CC(=Cc2c1cccc2)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
2.403939056,O(c1ccccc1O)C1CN(C1)C(CCC(C(=O)N)(c1ccccc1)c1ccccc1)(C)C,training
2.06555436,Fc1ccc(NC(=O)N(CCCN2CCN(CC2)C)C2C3CC3(CC2)c2ccc(cc2)C#N)cc1C(F)(F)F,training
1.984894324,O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)NC1CCCCC1)/C,training
3.327870278,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,training
0.705912008,O(C)c1ccccc1CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCc1[nH]nnn1,training
2.490049277,O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](CC(=O)CC1)CC3)C)CC2)C,training
1.01401273,Clc1cc2c(cc1NC(=O)C1CNCCC1c1ccccc1)C=CNC2=O,training
1.761326283,Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CCC2c2ccncc2)ccc1,training
0.656349002,ClC1=CN(C(=O)C=C1OC1CCN(CC1)c1ncc(Cl)cn1)c1nc(C)c(N2CCC(O)C2=O)cc1,training
1.138292758,CC1(C)N(CO)C(=O)NC1=O,training
1.81208538,S(C(c1cc(O)ccc1)(c1ccc(cc1)C)c1ccccc1)CCN,training
2.911049582,S1CCN(CC1)CCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
1.364940249,Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)-c1ncon1,training
1.555948862,Fc1ccccc1-c1cc(ccc1OC)C1=Nc2c(n(nc2C(C)(C)C)CCCO)C(=O)NC1,training
2.67001314,FC(F)(Oc1cc(ccc1)[C@@H]1N(c2c(OC1)c(ccc2)-c1cc(OC(F)(F)F)ccc1)C[C@H](O)C(F)(F)F)C(F)F,training
1.713116271,Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCC2CCCNC2(CCCC2)CO)cc1,training
1.785344472,CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,training
1.70682019,O1CCN(CC1)Cc1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
0.659036823,Clc1ccc(Oc2c3c(n(CC(O)=O)c2C)cccc3NS(=O)(=O)C)cc1,training
1.633100488,O=C1N2CCc3cc(cc(CC1)c23)-c1cccnc1,training
0.408435204,s1cccc1C(=O)N1CCN(CC1)C(=O)CCC=1NC(=O)c2c(N=1)cccc2,training
0.78082596,FC(F)(F)c1cnc(nc1NC)Nc1c2n(nc1)CC(OC2)(C)C,training
1.296476973,O(C)c1cc(ccc1)CN(CCOC)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
1.07056928,s1c(ccc1NC(=O)Nc1cc2c([nH]nc2)cc1)C(C)(C)C,training
0.897577905,FC(F)(F)C1(CC1)c1ccc(cc1)-c1cc(ncc1)C#N,training
1.98468223,Clc1cc2CC(Oc2cc1)C(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C,training
1.627000643,S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1nc(n(c1)C)C(O)(C(F)(F)F)C,training
1.518374672,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(n2c(ccc2)C=1O)CCC(C)(C)C)C,training
2.108807528,S(=O)(=O)(C=1C(N2C(=NC=1SC)C=CC=C2)=N)c1ccc(cc1)C(C)(C)C,training
1.578454311,Clc1cccc([C@@H]2[C@@]3(c4c(NC3=O)cc(Cl)cc4)[C@@H](N[C@H]2C(=O)NC2CC(O)C2)CC(C)(C)C)c1F,training
2.086588779,Fc1ccc(nc1)-c1ccc(cc1)C(C)(C)C,training
1.346888606,Clc1cccc(CSc2nc(N[C@@H](CO)C)c3SC(=O)Nc3n2)c1F,training
1.86291336,Fc1ccccc1-c1onc(n1)COc1cc2c(CCCC2CCCN2CC(CCC2)CO)cc1,training
1.271965687,S(=O)(=O)(N(C)C)NC(=O)c1cc2n3c(-c4c([C@@H]5C[C@@]5(C3)C(=O)N3C5CCC3CN(C5)C)cc(OC)cc4)c(c2cc1)C1CCCCC1,training
1.121255663,Clc1cc(ccc1)-c1sc(Nc2nc(ccc2)C)c(c1)C(=O)N,training
1.301818315,S(=O)(=O)(N(C)c1ccccc1-c1n2N=C(N=Cc2cc1)Nc1ccc(N2CCN(CC2)C)cc1)C,training
1.80222847,Clc1ccccc1COc1nc(O)c(c2c1cc(F)cc2)C#N,training
1.541792154,S(=O)(=O)(\N=C(/NCC)\N1N=CC(C1)CC)c1cc(F)ccc1,training
1.914946411,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC2CC2)(C)C=1O)C1CCCC1)C,training
1.775250692,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC2CC2)(C)C=1O)C1CCC1)C,training
1.227024316,S(=O)(=O)(Nc1cc(ccc1)CO)c1cc(C)c(cc1)-c1ccc(F)cc1F,training
0.940993078,O1CCOC12CCN(CC2)CCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
1.245982824,O1CCC(N(Cc2ccccc2-c2ccccc2)[C@H]2CCNC2)CC1,training
2.622361181,ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,training
1.572864793,O(C)c1nc(ccc1)-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
1.641376618,Fc1cc(C(F)(F)F)c(NC(=O)N2CCOc3cc(ccc23)-c2ccc(cc2)C2CCC(CC2)CC(O)=O)cc1,training
2.249130087,Clc1cc2nc(oc2cc1)N1CCC(CC1)C(=O)N[C@H]1CCC[C@@H]1OCc1ccccc1,training
0.184374664,OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,training
1.605825229,CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1,training
0.344173422,S1(=O)CCN(CC1)c1ccc(cc1)C1ON=C(C1)c1oc([N+](=O)[O-])cc1,training
1.323450938,n12nccc1C=CC(=C2c1ccc(cc1)C1(N)CCC1)c1ccccc1,training
1.957814752,s1c(CC(C)C)c(nc1N)-c1oc(P(=O)(N[C@H](C(OCC)=O)C)N[C@H](C(OCC)=O)C)cc1,training
0.642827097,Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)NOC[C@H](O)CO)cc1,training
0.888453013,O=C1N2C(=Nc3c1cc1c(c3)cccc1)C(=CC=C2)C(=O)NCC(N(C)C)C,training
1.116953355,N1C[C@]2([C@H](CCC2)C1)c1cc2c(cc1)cccc2,training
0.857348772,O(C)c1cc(ccc1)CNC(=O)c1[nH]c2c(ccc(c2)-c2cn[nH]c2)c1CN1CCCNCC1,training
0.770136776,O(CCOC)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
1.96358273,FC(F)(F)c1cc(CN(CC)C(=O)NCc2ccccc2)c(cc1)-c1cc(ccc1OC)CC(O)=O,training
1.345133369,O1C[C@@H](Oc2nc(nc(n2)N2CCOCC2)-c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N3CCC(N(C)C)CC3)cc2)CC1,training
1.880575485,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N(C(C)C)C)C,training
1.88089096,OC1=CC=CC2=CC=CN=C12,training
1.086510913,Ic1cc(F)c(NC=2C3=C(N=CN(CCN(C)C)C3=O)N(C)C(=O)C=2)cc1,training
1.476027893,S(=O)(=O)(c1cc(S(=O)(=O)NC2CCN(CC2)C(=O)[C@@H]2NCCC2)c(cc1)C(F)(F)F)c1ccccc1,training
2.031567581,Fc1cc(ccc1CN1c2c(cc(Oc3ncccc3C(F)(F)F)cc2)C(=O)N=C1)C,training
1.54050382,CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,training
0.962618014,O1CC(Cc2c1cccc2)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
0.041224416,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)[C@H](O)C2)c1Cc1c2c(ncc1)cccc2,training
0.808031076,s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(N2CCNCC2)cc1,training
1.184590675,Ic1cc(F)c(Nc2n(c3c(CCCC3=O)c2C(=O)NOC[C@@H](O)CO)C)cc1,training
1.601065371,n1ccn(c1C)-c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
0.292851213,CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,training
0.026628615,Clc1cc(-n2nnnc2)ccc1CNC(=O)c1ccc(OCCC(F)(F)F)nc1,training
0.846693921,Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2cc(ccc2)C#N)CC1,training
1.592862377,Clc1ccc(S(=O)(=O)C2=CC3=C(N=C4N(C=CC=C4)C3=O)N(C2=N)C2CCCC2)cc1,training
1.847300777,O=C1N(CC(C)C)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CC(CCC1)C,training
